stock,ratio
富临精工,3.6044716016284055
国电南自,2.038728071697446
银龙股份,1.487809985374548
春光科技,1.4614843913099271
福达股份,1.28360201289177
金瑞矿业,1.169395464817028
新黄浦,1.1304464321880443
剑桥科技,1.0162396753478922
巨星农牧,0.9978913544824205
神农集团,0.9746129708279634
锦江航运,0.9745905147097186
锐明技术,0.9470292161481898
精工钢构,0.9455704091748668
中农联合,0.9029075841196005
华业香料,0.8775292055693418
华夏航空,0.7652689094456638
蓝黛科技,0.7367396745810137
新农股份,0.5737579296418429
联特科技,0.5313159012956565
