stock,ratio
合金投资,4.988668316197219
维科技术,4.872219987700899
圣元环保,4.3854947305432255
三夫户外,4.092853468923034
富祥药业,3.810040495584969
贵州燃气,2.704948128561318
宁波色母,2.576603479062371
首华燃气,2.538659895662625
惠天热电,2.3179114082699708
宏英智能,2.304000828264903
联美控股,2.2462239855513615
奥特迅,2.23970993455089
三木集团,2.2384637317837166
京能热力,2.015953216113753
