stock,ratio
胜利股份,6.337055104208398
中水渔业,4.6543146245140035
航天发展,3.8946587276936997
海南海药,3.3730536954108294
达利凯普,2.957907365056397
华瓷股份,2.7421093296472066
和顺石油,2.704446590663985
龙洲股份,2.526021869219013
诚达药业,2.418028967720122
精达股份,2.3765474094677304
嘉欣丝绸,2.1641652920454435
登云股份,2.03081363742602
丽人丽妆,2.0106192683380164
