stock,ratio
好当家,4.649339781141667
湖南天雁,3.8280558927574684
开创国际,3.7607646763862004
达意隆,3.3947493380041194
海南海药,3.3607927989398094
国安达,3.197856759087658
京新药业,2.8070220508425834
中一科技,2.4465825884580985
天马科技,2.3115732372060473
江龙船艇,2.2386151464842903
海峡环保,2.2335117976010794
人民同泰,2.2001641254042763
雷科防务,2.1604718771197153
捷强装备,2.118671641964713
华伍股份,2.1150057340314348
