stock,ratio
亿利达,6.200126441668022
陕西金叶,5.646310899047841
道明光学,5.642222611178314
嘉戎技术,4.918931747521371
聚杰微纤,4.408379583482032
利安隆,4.339373858432962
爱克股份,4.196870685164616
联建光电,2.8793170458030537
巨星科技,2.342902909612162
罗牛山,2.2279526319994982
