stock,ratio
春光科技,2.5205980382820683
蓝黛科技,2.0087251222874043
富临精工,1.7144248964363602
瑞芯微,1.7115518255754492
福达股份,1.5728847094769
鼎龙股份,1.458700714908454
兆易创新,1.1652931757535874
锐明技术,1.1449167288939086
联特科技,0.9083350171714955
浔兴股份,0.9006576641069702
金瑞矿业,0.8497036775842308
中国银河,0.7729294357451358
剑桥科技,0.7052934525350423
华业香料,0.6695231159321495
