stock,ratio
新能泰山,6.789372285496086
芯能科技,4.73240299675854
顺钠股份,3.8372133091001515
崇德科技,3.7802494435482896
东方园林,3.7666455395680982
太阳电缆,3.736383769607939
雪榕生物,3.6138892783441205
新开源,3.6079825742293052
和展能源,3.5310035699145033
双杰电气,3.485997799014499
中能电气,3.3110341033699364
派克新材,3.181914301124438
神马电力,2.9830235582934144
兄弟科技,2.7451946745423936
特变电工,2.4677878320087716
联德股份,2.238699064368783
可立克,2.0857847376858705
中天科技,2.0395619338946998
正泰电器,2.015201452372129
