stock,ratio
道恩股份,3.2551696837099393
华东重机,2.072530763472106
彩虹集团,1.8337343678226716
腾亚精工,1.6027651027488747
焦点科技,1.3447071738626468
华测导航,1.1498422469417082
中核科技,1.045508124793867
中简科技,1.0277225611982843
盛帮股份,0.7560859579395478
金达威,0.6415904798841559
