stock,ratio
拓日新能,5.166069663027612
云南能投,4.1567573913864395
朗坤科技,3.999806232109218
利德曼,3.7994580898324393
农产品,3.6741820060653034
科拓生物,2.9563658229070233
节能国祯,2.888611260972223
爱朋医疗,2.7866888152470124
秦安股份,2.7464177974136685
潜能恒信,2.567491757278509
中利集团,2.4997943641313674
永太科技,2.2217850042877654
华森制药,2.1923271699163807
中粮糖业,2.1329463935965474
通源石油,2.079331837651703
