stock,ratio
若羽臣,1.4175716005367314
国电南自,1.398499319813721
宁波韵升,1.309895125837411
万辰集团,1.2030335067966227
神农集团,1.1426412033365774
精工钢构,1.0756942728411398
新强联,1.0392420518148637
中农联合,1.0134311125794049
银龙股份,0.923281349383369
湘佳股份,0.8622868006420129
华夏航空,0.7170447068405227
锦江航运,0.7010306709695219
湖南海利,0.5427243282876372
