stock,ratio
神农集团,2.323089472697785
巨星农牧,2.013852471282801
湖南黄金,1.5807198930107023
晓鸣股份,1.3317808801609445
国泰海通,1.3177763866348087
金利华电,1.3139759293686513
鼎龙股份,1.2328058164160183
韩建河山,1.1884912065602435
美丽生态,0.9545736660391314
湖南海利,0.9491304882887975
远翔新材,0.931593107201721
蓝黛科技,0.8910536668409348
新农股份,0.729628595679404
