stock,ratio
迈普医学,2.9921069724577207
华业香料,2.501834684399162
湘佳股份,2.4437894351126643
青松股份,2.2044845343573316
联特科技,1.531907268276762
联科科技,1.322180375581574
安克创新,1.1243582876314095
赤峰黄金,1.074431152488819
三美股份,0.8447060498365087
