stock,ratio
粤传媒,2.8735866480303067
欧圣电气,2.3047227732261995
翰宇药业,1.5836823036662437
川金诺,1.543202723647944
双象股份,1.4891721758495728
金达威,1.3361772739716213
满坤科技,1.235120256608059
咸亨国际,1.1190932489768788
联特科技,1.1011180718767284
太辰光,1.0709310932670886
宏和科技,1.0457262112316767
剑桥科技,0.9627694835831755
移远通信,0.9209280457347583
易德龙,0.8478675123296787
