stock,ratio
新强联,2.446209292383508
联科科技,2.2872639836761
神农集团,2.2455343591699513
巨星农牧,2.0189420109293326
美丽生态,1.9509722926253017
韩建河山,1.831309581209153
赤峰黄金,1.820680867995144
湖南黄金,1.6931496885873338
华业香料,1.4171060460823586
三美股份,1.3512271137687615
湘佳股份,1.2640005353511101
咸亨国际,1.1851224861661582
晓鸣股份,1.1079842726216333
金利华电,1.1079448291686753
湖南海利,0.8466451219127137
盛帮股份,0.8052078599854037
新农股份,0.41992600608124375
