stock,ratio
双林股份,2.384171771436451
大洋电机,2.2217523121676326
富临精工,2.172405545148919
兄弟科技,1.9500961770245282
国能日新,1.94384446401145
蓝黛科技,1.8308237130248175
亚太股份,1.7429861201231631
湖南白银,1.624037077800868
福达股份,1.3591871936640463
锐明技术,1.3112036193561343
鼎龙股份,1.2104055126377895
乖宝宠物,1.0279125884930405
北京科锐,0.9772560677336665
新联电子,0.9485827675055301
日久光电,0.8977411650465679
丸美生物,0.8592455942174795
金力永磁,0.8450251560285553
长芯博创,0.8129915677368164
山金国际,0.8115832122247829
国泰海通,0.5940246994570629
